time,open,high,low,close,tick_volume,spread,real_volume
1679328000,101850.0,102040.0,101595.0,101640.0,488185,5,1820510
1679385600,102430.0,102500.0,101535.0,102020.0,2076408,5,6569386
1679400000,102020.0,102150.0,101675.0,101895.0,1113979,5,3908957
1679414400,101895.0,102005.0,101630.0,101840.0,468490,5,1796810
1679472000,101750.0,101890.0,100950.0,101495.0,1763684,5,5607852
1679486400,101500.0,102650.0,101050.0,101925.0,1922680,5,6270380
1679500800,101930.0,101955.0,100675.0,100675.0,930431,5,3152378
1679558400,100755.0,101780.0,100065.0,100395.0,2198396,5,6900328
1679572800,100400.0,100510.0,97440.0,97875.0,2045721,5,7036524
1679587200,97870.0,98510.0,97555.0,97555.0,808253,5,2755771
1679644800,97350.0,99025.0,97250.0,98745.0,2404991,5,7561658
1679659200,98750.0,99870.0,98385.0,99260.0,1637107,5,6152820
1679673600,99260.0,99710.0,99245.0,99540.0,512271,5,1935667
1679904000,99955.0,100525.0,99525.0,99975.0,2106405,5,6443655
1679918400,99975.0,100525.0,99710.0,100300.0,1424527,5,4858814
1679932800,100305.0,100435.0,100080.0,100400.0,434776,5,1466324
1679990400,100100.0,101740.0,99770.0,101445.0,2071435,5,6789231
1680004800,101450.0,102065.0,101440.0,101665.0,1140439,5,4185670
1680019200,101665.0,102020.0,101480.0,101900.0,406802,5,1594027
1680076800,102250.0,102450.0,101235.0,101770.0,2190021,5,6784901
1680091200,101770.0,102125.0,100560.0,101220.0,1645590,5,5892185
1680105600,101220.0,102675.0,101100.0,102385.0,736262,5,2770184
1680163200,103680.0,104535.0,103030.0,103590.0,2512540,5,7689116
1680177600,103590.0,104000.0,103300.0,103670.0,1365771,5,4544268
1680192000,103670.0,104475.0,103645.0,104450.0,596688,5,1996268
1680249600,104000.0,104675.0,103375.0,103415.0,2339987,5,7044644
1680264000,103415.0,103430.0,101760.0,102250.0,1649143,5,5897133
1680278400,102250.0,102755.0,101670.0,101895.0,712533,5,2509194
1680508800,102240.0,102500.0,100860.0,101245.0,2242441,5,7054810
1680523200,101245.0,101650.0,101135.0,101385.0,1327275,5,4940937
1680537600,101380.0,101925.0,101330.0,101780.0,618032,5,2288539
1680595200,102185.0,103320.0,101780.0,102415.0,2252621,5,7472288
1680609600,102410.0,102580.0,101920.0,102265.0,1468760,5,5438336
1680624000,102260.0,102560.0,102030.0,102305.0,543414,5,1991361
1680681600,102155.0,102355.0,100055.0,100330.0,2662877,5,8669983
1680696000,100330.0,101370.0,100190.0,100910.0,1576881,5,5881115
1680710400,100910.0,101310.0,100795.0,100880.0,558462,5,2167993
1680768000,101000.0,101720.0,100660.0,100925.0,2222484,5,7026230
1680782400,100930.0,101230.0,100505.0,101160.0,1313146,5,4549558
1680796800,101160.0,101330.0,100880.0,101330.0,388536,5,1469749
1681113600,101130.0,102350.0,100845.0,101825.0,2013564,5,6657237
1681128000,101825.0,102265.0,101775.0,101865.0,1170439,5,4199775
1681142400,101865.0,102120.0,101725.0,102115.0,445215,5,1657546
1681200000,102500.0,105725.0,102440.0,105245.0,2635735,5,8281504
1681214400,105245.0,106580.0,105135.0,106145.0,1606409,5,5746197
1681228800,106145.0,106910.0,106115.0,106670.0,758698,5,2541032
1681286400,108505.0,109875.0,108185.0,108650.0,2541319,5,7460990
1681300800,108650.0,110480.0,108380.0,109935.0,1752826,5,5916564
1681315200,109930.0,109995.0,108705.0,108900.0,641174,5,2252777
